# x y error_dist error_ang_rad delta_f_rad delta_r_rad omega_rads
-2.726774879778125715e+00 7.692365964795351729e+00 8.276180795751134411e+00 -1.731048954767733239e-01 -2.596573432151599858e-01 1.298286716075799929e-01 -1.042678248802047403e+00
-2.683864214457013730e+00 7.717530426104911356e+00 8.283885132622776482e+00 -1.705074668095785118e-01 -2.557612002143677676e-01 1.278806001071838838e-01 -1.026500380613640351e+00
-2.653513568431466130e+00 7.734899931977209597e+00 8.289109739681585154e+00 -1.694541946672936117e-01 -2.541812920009404175e-01 1.270906460004702088e-01 -1.019947292281795592e+00
-2.624032726267137239e+00 7.751469205096690906e+00 8.294039959641718696e+00 -1.689164986052276440e-01 -2.533747479078414799e-01 1.266873739539207400e-01 -1.016603507814293872e+00
-2.578097829213756409e+00 7.777202796798794004e+00 8.301912413743323782e+00 -1.694985307961578425e-01 -2.542477961942367637e-01 1.271238980971183818e-01 -1.020223053800282109e+00
-2.548609225151762914e+00 7.793997880690834990e+00 8.307396225581065607e+00 -1.701095278683373291e-01 -2.551642918025059936e-01 1.275821459012529968e-01 -1.024024064426590996e+00
-2.503236688485097616e+00 7.818684747057922380e+00 8.315011374024507518e+00 -1.685632355002915084e-01 -2.528448532504372626e-01 1.264224266252186313e-01 -1.014407236834207859e+00
-2.472386115144978191e+00 7.836214650138170867e+00 8.321069335722599547e+00 -1.724313317223205022e-01 -2.586469975834807533e-01 1.293234987917403767e-01 -1.038480594091767628e+00
-2.427391988844828763e+00 7.860280267874754756e+00 8.328751141817964054e+00 -1.710429254782526165e-01 -2.565643882173789248e-01 1.282821941086894624e-01 -1.029833385802496837e+00
-2.396844611951551851e+00 7.876624347555785555e+00 8.334145650531652905e+00 -1.692837527483754823e-01 -2.539256291225632234e-01 1.269628145612816117e-01 -1.018887246056823237e+00
-2.350398712873310370e+00 7.900812165359663908e+00 8.341989180283865934e+00 -1.690721384199798116e-01 -2.536082076299697174e-01 1.268041038149848587e-01 -1.017571280325546113e+00
-2.319863105595607600e+00 7.916712679301596722e+00 8.347319291631317029e+00 -1.705492561444517108e-01 -2.558238842166775662e-01 1.279119421083387831e-01 -1.026760463494528652e+00
-2.274912733577961088e+00 7.939963263626227175e+00 8.355269242176465383e+00 -1.700455136888501251e-01 -2.550682705332751876e-01 1.275341352666375938e-01 -1.023625768023121774e+00
-2.243652793272820301e+00 7.955824161161880959e+00 8.360680643424062808e+00 -1.700271652270792799e-01 -2.550407478406189199e-01 1.275203739203094599e-01 -1.023511606626439585e+00
-2.211770980467923309e+00 7.971653885630441749e+00 8.366017012166265587e+00 -1.701369297446533313e-01 -2.552053946169799969e-01 1.276026973084899985e-01 -1.024194563592828233e+00
-2.166153479974929130e+00 7.994224036727665350e+00 8.373833765546111252e+00 -1.692303912392614240e-01 -2.538455868588921360e-01 1.269227934294460680e-01 -1.018555391450963965e+00
-2.134280646596627751e+00 8.009831239917762247e+00 8.379319097850595810e+00 -1.694385184629301211e-01 -2.541577776943951816e-01 1.270788888471975908e-01 -1.019849791270448502e+00
-2.087682898416315602e+00 8.031500897524303184e+00 8.386503058008912603e+00 -1.686126261307325791e-01 -2.529189391960988686e-01 1.264594695980494343e-01 -1.014714275785089326e+00
-2.041735839142845954e+00 8.052935675546018857e+00 8.393953715577094243e+00 -1.686675285228444732e-01 -2.530012927842666959e-01 1.265006463921333479e-01 -1.015055589279358239e+00
-2.009358937107121879e+00 8.068237944967387776e+00 8.399574008447306284e+00 -1.693214806075092060e-01 -2.539822209112638229e-01 1.269911104556319115e-01 -1.019121881471272362e+00
-1.978603022565596614e+00 8.082525960427686229e+00 8.404812132065899277e+00 -1.682670102209180563e-01 -2.524005153313770844e-01 1.262002576656885422e-01 -1.012565926359106472e+00
-1.931587744342805557e+00 8.103670825600230998e+00 8.412406276568118457e+00 -1.673101710188147351e-01 -2.509652565282221026e-01 1.254826282641110513e-01 -1.006620475580154439e+00
-1.884716342996067162e+00 8.124984219605870805e+00 8.420509584693011362e+00 -1.688679930870220502e-01 -2.533019896305330754e-01 1.266509948152665377e-01 -1.016301917312496306e+00
-1.854497086404991002e+00 8.138552098637811483e+00 8.425729172274644796e+00 -1.693521081723192712e-01 -2.540281622584789067e-01 1.270140811292394534e-01 -1.019312362889547519e+00
-1.822993018762883999e+00 8.152464059910327521e+00 8.431080718887137948e+00 -1.703535478246906987e-01 -2.555303217370360480e-01 1.277651608685180240e-01 -1.025542495835730872e+00
-1.791982167449867935e+00 8.166094325812233379e+00 8.436420623451203582e+00 -1.701452662538183169e-01 -2.552178993807274754e-01 1.276089496903637377e-01 -1.024246435329299487e+00
-1.743662253517104910e+00 8.186909698489641229e+00 8.444595248599878090e+00 -1.699132262921203562e-01 -2.548698394381805343e-01 1.274349197190902672e-01 -1.022802723292337346e+00
-1.713373968792312851e+00 8.199979908270293549e+00 8.449904212224721434e+00 -1.707322110195019782e-01 -2.560983165292529673e-01 1.280491582646264836e-01 -1.027899189627020649e+00
-1.665266214598888128e+00 8.220312043489215625e+00 8.458178568211883075e+00 -1.709021986744563293e-01 -2.563532980116844939e-01 1.281766490058422470e-01 -1.028957317736370669e+00
-1.632820796737585844e+00 8.233654401443544657e+00 8.463576238582145805e+00 -1.708631739836223851e-01 -2.562947609754335776e-01 1.281473804877167888e-01 -1.028714389912728899e+00
-1.600662870993447839e+00 8.246696159296234896e+00 8.468888490562832772e+00 -1.703714772289748602e-01 -2.555572158434623042e-01 1.277786079217311521e-01 -1.025654071483911745e+00
-1.553038199367961836e+00 8.265783302387768927e+00 8.476789045365009656e+00 -1.706571831154406471e-01 -2.559857746731609707e-01 1.279928873365804853e-01 -1.027432194829386747e+00
-1.504806841475357704e+00 8.284612761174912521e+00 8.484609918671617734e+00 -1.707882934813669262e-01 -2.561824402220503893e-01 1.280912201110251947e-01 -1.028248276264567718e+00
-1.473192750269225471e+00 8.296911456904183524e+00 8.489861241815853887e+00 -1.706202183808827044e-01 -2.559303275713240566e-01 1.279651637856620283e-01 -1.027202123572011905e+00
-1.441360509459209238e+00 8.309023094463912074e+00 8.495016409786083855e+00 -1.683132454304150372e-01 -2.524698681456225557e-01 1.262349340728112779e-01 -1.012853299338566604e+00
-1.392601100860701990e+00 8.327246588412183570e+00 8.502849498328648892e+00 -1.684437706770287591e-01 -2.526656560155431386e-01 1.263328280077715693e-01 -1.013664615460206697e+00
-1.360539535305188341e+00 8.338578822448004857e+00 8.507532101669262659e+00 -1.666968214347814836e-01 -2.500452321521722254e-01 1.250226160760861127e-01 -1.002811086446948385e+00
-1.313334307828411207e+00 8.355916188159646651e+00 8.515309289722567954e+00 -1.668511455805377075e-01 -2.502767183708065613e-01 1.251383591854032806e-01 -1.003769434510697334e+00
-1.281280653204604381e+00 8.367406414403999904e+00 8.520478106838579535e+00 -1.662675014814356533e-01 -2.494012522221534800e-01 1.247006261110767400e-01 -1.000145473801490770e+00
-1.232287849849844852e+00 8.384666317044791484e+00 8.528337718802703193e+00 -1.667409857750585811e-01 -2.501114786625878716e-01 1.250557393312939358e-01 -1.003085336842902020e+00
-1.198634373744588366e+00 8.396463871224741027e+00 8.533858082676948342e+00 -1.676276351868042358e-01 -2.514414527802063537e-01 1.257207263901031769e-01 -1.008592714497556830e+00
-1.148658360257459377e+00 8.413862693659345027e+00 8.542205097768670541e+00 -1.693558235843703741e-01 -2.540337353765555473e-01 1.270168676882777736e-01 -1.019335470313353920e+00
-1.115011376630506978e+00 8.425666107203326760e+00 8.548092925077833470e+00 -1.711400809224241648e-01 -2.567101213836362472e-01 1.283550606918181236e-01 -1.030438251474518063e+00
-1.080614280395369109e+00 8.437619413246681077e+00 8.554149759717844859e+00 -1.738703183972600541e-01 -2.608054775958900673e-01 1.304027387979450336e-01 -1.047450442273503590e+00
-1.031181837570855464e+00 8.453679508236524143e+00 8.562013800757554804e+00 -1.736397185831202172e-01 -2.604595778746803258e-01 1.302297889373401629e-01 -1.046012485636253153e+00
-9.982875794469310282e-01 8.464330098294604809e+00 8.567381586805478122e+00 -1.713508702252615201e-01 -2.570263053378922802e-01 1.285131526689461401e-01 -1.031750693817841791e+00
-9.493591799367988582e-01 8.479838131031254278e+00 8.575287137483215361e+00 -1.706831159053054936e-01 -2.560246738579582404e-01 1.280123369289791202e-01 -1.027593605459114157e+00
-8.996064518510651364e-01 8.495196697112566753e+00 8.583226609066203494e+00 -1.707353644458555753e-01 -2.561030466687833629e-01 1.280515233343916814e-01 -1.027918817896573911e+00
-8.665207257886835546e-01 8.505551886125378047e+00 8.588817403039529452e+00 -1.709756674679692168e-01 -2.564635012019538252e-01 1.282317506009769126e-01 -1.029414674637925575e+00
-8.159279632329912157e-01 8.520548300644499307e+00 8.596799110151337686e+00 -1.714230035513191197e-01 -2.571345053269786796e-01 1.285672526634893398e-01 -1.032199857137368504e+00
-7.831584960887608693e-01 8.530311186443476856e+00 8.602186864670928301e+00 -1.720121965774634720e-01 -2.580182948661952080e-01 1.290091474330976040e-01 -1.035869398348603587e+00
-7.500202526348247467e-01 8.540044009660427093e+00 8.607631117305748703e+00 -1.724089710390199759e-01 -2.586134565585299638e-01 1.293067282792649819e-01 -1.038341271307703151e+00
-7.003978427669967921e-01 8.554143147933141123e+00 8.615564232657350274e+00 -1.721558769581774673e-01 -2.582338154372662009e-01 1.291169077186331005e-01 -1.036764447592172234e+00
-6.680285974331160448e-01 8.563306707631758385e+00 8.620868273586276942e+00 -1.718436924590867054e-01 -2.577655386886300581e-01 1.288827693443150291e-01 -1.034819809148451508e+00
-6.174119392198519352e-01 8.577424625398478497e+00 8.629208581605732675e+00 -1.714723061799621473e-01 -2.572084592699432348e-01 1.286042296349716174e-01 -1.032506868285258061e+00
-5.836348866685312498e-01 8.586452952415500661e+00 8.634557055197284114e+00 -1.716807482399731466e-01 -2.575211223599597199e-01 1.287605611799798599e-01 -1.033804952503190933e+00
-5.351686096792951375e-01 8.598895439887723313e+00 8.641963222276906720e+00 -1.718382457927012663e-01 -2.577573686890519133e-01 1.288786843445259567e-01 -1.034785884372667608e+00
-5.016341175477661007e-01 8.607617002597454103e+00 8.647365337666574447e+00 -1.717826919374101369e-01 -2.576740379061152053e-01 1.288370189530576027e-01 -1.034439871317782700e+00
-4.515734887518860763e-01 8.620525765411718666e+00 8.655571065164638256e+00 -1.709615891279323563e-01 -2.564423836918985344e-01 1.282211918459492672e-01 -1.029327032803774467e+00
-4.174181324862479836e-01 8.628975443292109304e+00 8.660985910144717081e+00 -1.715756387806646188e-01 -2.573634581709969282e-01 1.286817290854984641e-01 -1.033150357438366251e+00
-3.674622531238819212e-01 8.641035708551187966e+00 8.668859452871496174e+00 -1.713932480254143353e-01 -2.570898720381215030e-01 1.285449360190607515e-01 -1.032014571630786248e+00
-3.329522045016484189e-01 8.649485838319753483e+00 8.674590644686233532e+00 -1.731174934481449768e-01 -2.596762401722174651e-01 1.298381200861087326e-01 -1.042756775692020632e+00
-2.989405478608403444e-01 8.657602257140375457e+00 8.680166531522660378e+00 -1.744111680168130007e-01 -2.616167520252195011e-01 1.308083760126097506e-01 -1.050823820094760386e+00
-2.484026689602536475e-01 8.669602224401121049e+00 8.688644946548235382e+00 -1.750444829962891913e-01 -2.625667244944338008e-01 1.312833622472169004e-01 -1.054775332295242896e+00
-2.145593363994560687e-01 8.677488272386886692e+00 8.694341898610607799e+00 -1.752519508379801749e-01 -2.628779262569702624e-01 1.314389631284851312e-01 -1.056070141372197790e+00
-1.634260095673743807e-01 8.688761142735376808e+00 8.702564431635416042e+00 -1.750784964833502766e-01 -2.626177447250254149e-01 1.313088723625127074e-01 -1.054987599594717773e+00
-1.299974276087172420e-01 8.696341143418157671e+00 8.708315975771665052e+00 -1.761473888502451679e-01 -2.642210832753677519e-01 1.321105416376838759e-01 -1.061660466932477842e+00
-7.807607223332579949e-02 8.707215807192506318e+00 8.716611364638641390e+00 -1.763971500940031412e-01 -2.645957251410047117e-01 1.322978625705023559e-01 -1.063220304153871920e+00
-4.515647976711412159e-02 8.714102284315886848e+00 8.722025562671076315e+00 -1.771727949853083572e-01 -2.657591924779625359e-01 1.328795962389812679e-01 -1.068065980414482752e+00
4.591229437724081430e-03 8.723998075893087290e+00 8.729936276651081073e+00 -1.766005716230812095e-01 -2.649008574346218281e-01 1.324504287173109141e-01 -1.064490912554443502e+00
3.858208753191258444e-02 8.730887660848930309e+00 8.735634705002750522e+00 -1.764906000494328442e-01 -2.647359000741492663e-01 1.323679500370746331e-01 -1.063803990045595338e+00
7.333965646197221355e-02 8.738058069798043448e+00 8.741725487067926181e+00 -1.787702021430850607e-01 -2.681553032146276050e-01 1.340776516073138025e-01 -1.078052780400228894e+00
1.248807356699458276e-01 8.748122915470847971e+00 8.750446686707419985e+00 -1.797308258094409972e-01 -2.695962387141614958e-01 1.347981193570807479e-01 -1.084063278165090960e+00
1.596036136275932882e-01 8.754854550202709973e+00 8.756445786851676516e+00 -1.809295102706420799e-01 -2.713942654059631199e-01 1.356971327029815599e-01 -1.091568381490441331e+00
2.123181035376206782e-01 8.764714891897613214e+00 8.765459008711237843e+00 -1.814449106283713142e-01 -2.721673659425569713e-01 1.360836829712784857e-01 -1.094797110807604001e+00
2.470996339610853354e-01 8.771034539552708509e+00 8.771394197864882614e+00 -1.814712025055593703e-01 -2.722068037583390554e-01 1.361034018791695277e-01 -1.094961844744247514e+00
2.982768225414917374e-01 8.779820855864299389e+00 8.779866316619081346e+00 -1.817665255566744964e-01 -2.726497883350117446e-01 1.363248941675058723e-01 -1.096812404748280567e+00
3.322437428260854864e-01 8.785261675255881642e+00 8.785263532904451722e+00 -1.812243785819351860e-01 -2.718365678729027790e-01 1.359182839364513895e-01 -1.093415457135958002e+00
3.825398819696074204e-01 8.793688010745919215e+00 8.793866377688008384e+00 -1.805842660446941306e-01 -2.708763990670411959e-01 1.354381995335205979e-01 -1.089406185357622014e+00
4.173137002482038560e-01 8.799367777957201042e+00 8.799836070110560016e+00 -1.814239460511892776e-01 -2.721359190767839165e-01 1.360679595383919582e-01 -1.094665757480184354e+00
4.514510053507457821e-01 8.804784804109148766e+00 8.805670931353562381e+00 -1.818176027205704592e-01 -2.727264040808556889e-01 1.363632020404278444e-01 -1.097132500856262682e+00
5.041244681763463742e-01 8.812974264671327163e+00 8.814763466334404995e+00 -1.840076287487937279e-01 -2.760114431231905918e-01 1.380057215615952959e-01 -1.110867027354886183e+00
5.378540544462088180e-01 8.818135947169377431e+00 8.820667728691779175e+00 -1.848862668375117480e-01 -2.773294002562676219e-01 1.386647001281338110e-01 -1.116382751372115179e+00
5.885463391468642724e-01 8.825149341809913395e+00 8.829038064613376591e+00 -1.841219829935969443e-01 -2.761829744903954165e-01 1.380914872451977082e-01 -1.111584718652495640e+00
6.219266275453345649e-01 8.829594139348550641e+00 8.834534026844519161e+00 -1.839828492467094900e-01 -2.759742738700642350e-01 1.379871369350321175e-01 -1.110711517290365213e+00
6.718146207385944368e-01 8.836352163263757831e+00 8.843095645741799515e+00 -1.834258008170712717e-01 -2.751387012256069076e-01 1.375693506128034538e-01 -1.107216272484197406e+00
7.065599251456635699e-01 8.840973243376788915e+00 8.849137255618094500e+00 -1.830848233742128628e-01 -2.746272350613193081e-01 1.373136175306596540e-01 -1.105077399177272879e+00
7.569970377432800879e-01 8.846694523222023321e+00 8.857161245607303002e+00 -1.829571970683933901e-01 -2.744357956025900713e-01 1.372178978012950357e-01 -1.104276948840781758e+00
7.907921548285595792e-01 8.850597177644283775e+00 8.862765323579719023e+00 -1.823796392221599394e-01 -2.735694588332399091e-01 1.367847294166199545e-01 -1.100655421729670236e+00
8.435950108170600092e-01 8.856537203288011639e+00 8.871618050023085900e+00 -1.827613221083121686e-01 -2.741419831624682391e-01 1.370709915812341195e-01 -1.103048581815667006e+00
8.787517368433777065e-01 8.860408914328351315e+00 8.877600706247275042e+00 -1.835530425081979278e-01 -2.753295637622968917e-01 1.376647818811484458e-01 -1.108014550340871596e+00
9.131350195577733198e-01 8.864030593322398843e+00 8.883419560621591771e+00 -1.833066326395171863e-01 -2.749599489592757795e-01 1.374799744796378898e-01 -1.106468704662848745e+00
9.484462877132115999e-01 8.867918145761320758e+00 8.889699170799657324e+00 -1.845891647423769655e-01 -2.768837471135654482e-01 1.384418735567827241e-01 -1.114517317831140497e+00
1.000667798968525091e+00 8.873213825771113505e+00 8.898785565703855482e+00 -1.856656703492307603e-01 -2.784985055238461404e-01 1.392492527619230702e-01 -1.121278148321326107e+00
1.034537817140303684e+00 8.876520022945058486e+00 8.904711220467980581e+00 -1.866254536628111360e-01 -2.799381804942167040e-01 1.399690902471083520e-01 -1.127309913876214376e+00
1.086048052525805163e+00 8.881364987195350835e+00 8.913782069238081363e+00 -1.876227639273659875e-01 -2.814341458910489813e-01 1.407170729455244906e-01 -1.133581530369451418e+00
1.120336073794128584e+00 8.884079439371109999e+00 8.919472775665717279e+00 -1.872725323857313551e-01 -2.809087985785970187e-01 1.404543992892985094e-01 -1.131378620971768667e+00
1.173579583916053437e+00 8.889117375153038125e+00 8.929384058805892366e+00 -1.902026694127494644e-01 -2.853040041191242104e-01 1.426520020595621052e-01 -1.149824503174619261e+00
1.226673474353000337e+00 8.893370121786375648e+00 8.938808046674163066e+00 -1.929857212607422046e-01 -2.894785818911133068e-01 1.447392909455566534e-01 -1.167377879687959918e+00
1.259620088870113896e+00 8.895910691255007663e+00 8.944712572138573847e+00 -1.913102992621962262e-01 -2.869654488932943392e-01 1.434827244466471696e-01 -1.156806655745211465e+00
1.295782935812138437e+00 8.898506730272080389e+00 8.951138033537299421e+00 -1.917251072656012134e-01 -2.875876608984018201e-01 1.437938304492009101e-01 -1.159422811349290372e+00
1.346123806742969942e+00 8.901405791804441137e+00 8.959609107133884365e+00 -1.911742484282938914e-01 -2.867613726424408371e-01 1.433806863212204186e-01 -1.155948754571260118e+00
1.380452583035912451e+00 8.903594691783100146e+00 8.965754288182573362e+00 -1.925238161606961373e-01 -2.887857242410442060e-01 1.443928621205221030e-01 -1.164462254058562074e+00
1.434639677289551996e+00 8.907430709854562423e+00 8.976091997684420676e+00 -1.971528767602754861e-01 -2.957293151404132292e-01 1.478646575702066146e-01 -1.193723301490623001e+00
1.470371659689658106e+00 8.909777075582011818e+00 8.982900415700168395e+00 -1.996925785337757553e-01 -2.995388678006636329e-01 1.497694339003318165e-01 -1.209816994240929811e+00
1.521203005700606736e+00 8.912700353448109070e+00 8.992411785391016821e+00 -2.006091305389117174e-01 -3.009136958083675761e-01 1.504568479041837881e-01 -1.215632086340845186e+00
1.557164505102582641e+00 8.914931763882675497e+00 8.999470436249808358e+00 -2.029942721914539394e-01 -3.044914082871809091e-01 1.522457041435904546e-01 -1.230782415388172124e+00
1.609533556873231408e+00 8.917627678443992068e+00 9.009449481920377423e+00 -2.036915912418040264e-01 -3.055373868627060396e-01 1.527686934313530198e-01 -1.235216637091224312e+00
1.643536467818888624e+00 8.918624334781958041e+00 9.015340506524481157e+00 -2.023534929613168831e-01 -3.035302394419753247e-01 1.517651197209876623e-01 -1.226709680556843596e+00
1.692882961143760134e+00 8.920463730971860628e+00 9.024499538308251800e+00 -2.033479727221574607e-01 -3.050219590832362049e-01 1.525109795416181024e-01 -1.233031304440877829e+00
1.726201454063107210e+00 8.921476712402707676e+00 9.030604918574386630e+00 -2.022962658775815381e-01 -3.034443988163723072e-01 1.517221994081861536e-01 -1.226346041096708861e+00
1.759694533951764672e+00 8.922441903963283849e+00 9.036809633719311563e+00 -2.023646285048521509e-01 -3.035469427572782264e-01 1.517734713786391132e-01 -1.226780441140401301e+00
1.813894354875894344e+00 8.924340323378393336e+00 9.047436162271102589e+00 -2.052557626033872928e-01 -3.078836439050809393e-01 1.539418219525404696e-01 -1.245171238273814929e+00
1.832001058577289676e+00 8.924863437102333208e+00 9.050946283991875063e+00 -2.056671178855500326e-01 -3.085006768283250489e-01 1.542503384141625244e-01 -1.247791031358687519e+00
1.888275691673229062e+00 8.926729810229755202e+00 9.062314980067904813e+00 -2.103145784789965667e-01 -3.154718677184948361e-01 1.577359338592474181e-01 -1.277444128926005451e+00
1.923247124309401146e+00 8.927913866345960514e+00 9.069572736617304898e+00 -2.133549536485142006e-01 -3.200324304727713010e-01 1.600162152363856505e-01 -1.296898673362633758e+00
1.973066861377235082e+00 8.929107427751887371e+00 9.079649832236963647e+00 -2.138430367474166705e-01 -3.207645551211250057e-01 1.603822775605625028e-01 -1.300025938095918265e+00
2.007390273163041972e+00 8.929736393496121138e+00 9.086554971881861675e+00 -2.143034120557762989e-01 -3.214551180836644484e-01 1.607275590418322242e-01 -1.302976733438901302e+00
2.060556573711729733e+00 8.930509814053307238e+00 9.097299136224080485e+00 -2.152973029023788065e-01 -3.229459543535682098e-01 1.614729771767841049e-01 -1.309350645220755061e+00
2.097304805547841156e+00 8.931013608119808822e+00 9.104869318781510401e+00 -2.169640699666697259e-01 -3.254461049500045888e-01 1.627230524750022944e-01 -1.320050656809904854e+00
2.152017852038101697e+00 8.931636022712698519e+00 9.116278062063866372e+00 -2.197848481057493863e-01 -3.296772721586240795e-01 1.648386360793120398e-01 -1.338190383075818168e+00
2.187407781981534516e+00 8.931969706059778247e+00 9.123757267201744625e+00 -2.216707704456422068e-01 -3.325061556684633102e-01 1.662530778342316551e-01 -1.350340577882100046e+00
2.239559200131104433e+00 8.931978877603977907e+00 9.134545694671055927e+00 -2.214859941294533285e-01 -3.322289911941799789e-01 1.661144955970899895e-01 -1.349149346293023077e+00
2.275115589225985779e+00 8.932103618107925413e+00 9.142180180740973938e+00 -2.232816698185522419e-01 -3.349225047278283629e-01 1.674612523639141815e-01 -1.360733239224745539e+00
2.309912277447129014e+00 8.932058012258938362e+00 9.149615465374457912e+00 -2.245575766158980358e-01 -3.368363649238470536e-01 1.684181824619235268e-01 -1.368974159220488040e+00
2.345439771624183489e+00 8.931831299586546535e+00 9.157161381023023239e+00 -2.251699434091090080e-01 -3.377549151136635119e-01 1.688774575568317560e-01 -1.372932345786000097e+00
2.398725059901328116e+00 8.931184209852736089e+00 9.168426321851585570e+00 -2.256605913786709217e-01 -3.384908870680063964e-01 1.692454435340031982e-01 -1.376105176657397289e+00
2.434183448784552617e+00 8.930592445858801298e+00 9.175929484984283846e+00 -2.257679663526099556e-01 -3.386519495289149195e-01 1.693259747644574598e-01 -1.376799696162842590e+00
2.487996760268249563e+00 8.929526110427563168e+00 9.187402922799158489e+00 -2.266970202148954616e-01 -3.400455303223431924e-01 1.700227651611715962e-01 -1.382811485811449748e+00
2.524375852903065098e+00 8.928893408712751167e+00 9.195415227494502020e+00 -2.288189960354383157e-01 -3.432284940531574735e-01 1.716142470265787368e-01 -1.396559514242760258e+00
2.578934179697784934e+00 8.927792314514242378e+00 9.207540249261692011e+00 -2.316596544642897104e-01 -3.474894816964345656e-01 1.737447408482172828e-01 -1.415001218125082394e+00
2.631284721762741086e+00 8.926427546167126081e+00 9.219164834317187029e+00 -2.336944690549100923e-01 -3.505417035823651384e-01 1.752708517911825692e-01 -1.428238023926016620e+00
2.667954423000167274e+00 8.925285419519177310e+00 9.227295664573306411e+00 -2.350103180756408783e-01 -3.525154771134613174e-01 1.762577385567306587e-01 -1.436809837017384517e+00
2.703825731822677714e+00 8.924076732813889024e+00 9.235295210155360479e+00 -2.359349448240759539e-01 -3.539024172361139309e-01 1.769512086180569654e-01 -1.442838799959732299e+00
2.757166855522787507e+00 8.922054236078556855e+00 9.247218194606601216e+00 -2.369137486008889848e-01 -3.553706229013334772e-01 1.776853114506667386e-01 -1.449226161783201405e+00
2.795052129079882430e+00 8.920767019775896145e+00 9.256007924596792336e+00 -2.392602880033913859e-01 -3.588904320050870789e-01 1.794452160025435394e-01 -1.464560636032174568e+00
2.829984716038581816e+00 8.919182301408135061e+00 9.263859637081811371e+00 -2.397940493162542541e-01 -3.596910739743813812e-01 1.798455369871906906e-01 -1.468053036947811751e+00
2.863800335054583535e+00 8.917465007148040357e+00 9.271403334986377587e+00 -2.392729638106085854e-01 -3.589094457159128781e-01 1.794547228579564391e-01 -1.464643555267198138e+00
2.897100964714453220e+00 8.915501131849911332e+00 9.278684840483187202e+00 -2.387921194302504713e-01 -3.581881791453757069e-01 1.790940895726878535e-01 -1.461498727279408438e+00
2.946139069729310833e+00 8.912692943112919153e+00 9.289695579982085505e+00 -2.399329406283483568e-01 -3.598994109425225352e-01 1.799497054712612676e-01 -1.468962066192240012e+00
2.981120161631671373e+00 8.910362014628592675e+00 9.297386563300978679e+00 -2.395761084878214042e-01 -3.593641627317321063e-01 1.796820813658660532e-01 -1.466626856047064775e+00
3.032515932141528037e+00 8.906790892512312041e+00 9.308774385193592238e+00 -2.372759593664734712e-01 -3.559139390497101929e-01 1.779569695248550965e-01 -1.451591180042009821e+00
3.069847727711859431e+00 8.904027869433182474e+00 9.317054314302176010e+00 -2.379450073280380273e-01 -3.569175109920570410e-01 1.784587554960285205e-01 -1.455961579783593418e+00
3.105230458781790048e+00 8.901314692576992371e+00 9.324943758191315268e+00 -2.390631684745909702e-01 -3.585947527118864553e-01 1.792973763559432276e-01 -1.463271287973400669e+00
3.161824072456721257e+00 8.897419095931143218e+00 9.338252276211008507e+00 -2.417448036141716106e-01 -3.626172054212574158e-01 1.813086027106287079e-01 -1.480830525944842435e+00
3.196216458369510072e+00 8.894607802157652898e+00 9.346076439322104079e+00 -2.421364827173679846e-01 -3.632047240760519768e-01 1.816023620380259884e-01 -1.483398641300098131e+00
3.230280047778324004e+00 8.891664920353022694e+00 9.353794194881412949e+00 -2.423260453436861805e-01 -3.634890680155292708e-01 1.817445340077646354e-01 -1.484641857784179120e+00
3.279880101984565588e+00 8.886976501830060826e+00 9.364861160349640556e+00 -2.406703479474993912e-01 -3.610055219212490729e-01 1.805027609606245365e-01 -1.473790146050549144e+00
3.314538350885478657e+00 8.883699896490846015e+00 9.372743146864074504e+00 -2.410000382523020956e-01 -3.615000573784531435e-01 1.807500286892265717e-01 -1.475949747074015717e+00
3.366418814144628957e+00 8.878348142669755916e+00 9.384347927400000344e+00 -2.403602100928459440e-01 -3.605403151392689298e-01 1.802701575696344649e-01 -1.471759183501013091e+00
3.402021615669450938e+00 8.874525951141416513e+00 9.392329624200154825e+00 -2.398668424895300522e-01 -3.598002637342950782e-01 1.799001318671475391e-01 -1.468529447152006506e+00
3.437300089595047847e+00 8.870738183978657432e+00 9.400366092334397905e+00 -2.396006596530406707e-01 -3.594009894795610061e-01 1.797004947397805030e-01 -1.466787502805456889e+00
3.487069505219550614e+00 8.865114748451972559e+00 9.411655837164156324e+00 -2.393648538004786719e-01 -3.590472807007180078e-01 1.795236403503590039e-01 -1.465244683857753527e+00
3.521727234365985559e+00 8.861017907699030971e+00 9.419496792004173003e+00 -2.394350183218039163e-01 -3.591525274827058745e-01 1.795762637413529372e-01 -1.465703720131826371e+00
3.570263298207364322e+00 8.855132580021201960e+00 9.430544774705978739e+00 -2.395191687812774362e-01 -3.592787531719161542e-01 1.796393765859580771e-01 -1.466254292936046255e+00
3.603436276201330557e+00 8.850814884799978799e+00 9.437957133589165437e+00 -2.385835592345841860e-01 -3.578753388518762790e-01 1.789376694259381395e-01 -1.460135101078669395e+00
3.651884078030783076e+00 8.843322302343274544e+00 9.447874100322048108e+00 -2.329137764705377922e-01 -3.493706647058066883e-01 1.746853323529033442e-01 -1.423156835697004352e+00
3.684042619679627872e+00 8.838349612994266025e+00 9.454592046280172468e+00 -2.320995052175136575e-01 -3.481492578262704862e-01 1.740746289131352431e-01 -1.417860621536604526e+00
3.717794036345875242e+00 8.833344856145853186e+00 9.461957987607188869e+00 -2.317840065728120624e-01 -3.476760098592180936e-01 1.738380049296090468e-01 -1.415809506636368731e+00
