x y error lookahead integral_lateral
4.336456256944741128e+00 3.141975726497343580e+00 5.301581489267663816e-01 2.045237223390149461e-01 2.756948238455463052e-02
4.338792609063161443e+00 3.156541058630858210e+00 5.218023512582594670e-01 2.032703526887389145e-01 0.000000000000000000e+00
4.342352628388504776e+00 3.164273558604806080e+00 5.149796778434704292e-01 2.022469516765205699e-01 0.000000000000000000e+00
4.344634578295934801e+00 3.179121580744141529e+00 5.060801829030862065e-01 2.009120274354629365e-01 2.677869140627394187e-02
4.346266662609382436e+00 3.185073303982028037e+00 5.019519762058683998e-01 2.002927964308802711e-01 5.317404091548055822e-02
4.349891102474134463e+00 3.194752782115366507e+00 4.944535927118204888e-01 1.991680389067730650e-01 7.905603630280449989e-02
4.349891102474134463e+00 3.194752782115366507e+00 4.944535927118204888e-01 1.991680389067730650e-01 1.049380316901284416e-01
4.351881466275690613e+00 3.200888141688855715e+00 4.900323931981546144e-01 1.985048589797231977e-01 1.304808818418453087e-01
4.361677305588583131e+00 3.227442384165087219e+00 4.694000450128969493e-01 1.954100067519345396e-01 0.000000000000000000e+00
4.365444453316801976e+00 3.238280955491360302e+00 4.610291046215248545e-01 1.941543656932287198e-01 0.000000000000000000e+00
4.367208541607707772e+00 3.253947685643689969e+00 4.524905435611487059e-01 1.928735815341723059e-01 0.000000000000000000e+00
4.367627321927636252e+00 3.263508285966321587e+00 4.480714796274447020e-01 1.922107219441167025e-01 2.347936488056168169e-02
4.368068003277966405e+00 3.266918517442347181e+00 4.462682845613993865e-01 1.919402426842098941e-01 4.675081163354059821e-02
4.371038155341219422e+00 3.275411451338605229e+00 4.398474369931393291e-01 1.909771155489708994e-01 0.000000000000000000e+00
4.373476912916101966e+00 3.287714407820426121e+00 4.318271357265403010e-01 1.897740703589810285e-01 0.000000000000000000e+00
4.374347019382003765e+00 3.296892553464159992e+00 4.268326305923945130e-01 1.890248945888591825e-01 0.000000000000000000e+00
4.374008364799546911e+00 3.298131109544979456e+00 4.265768264227403073e-01 1.889865239634110350e-01 0.000000000000000000e+00
4.373599922857262179e+00 3.306725961317852125e+00 4.231530162734936096e-01 1.884729524410240220e-01 2.252338651826253646e-02
4.373606521745983855e+00 3.315579982064817521e+00 4.193924457265736372e-01 1.879088668589860567e-01 4.450729985851783338e-02
4.373757637203634197e+00 3.320857226079460656e+00 4.170897216650884531e-01 1.875634582497632818e-01 6.620057589886715887e-02
4.375330715145861582e+00 3.327262040292034317e+00 4.129082079677129369e-01 1.869362311951569544e-01 0.000000000000000000e+00
4.376054805320265473e+00 3.330605726820534240e+00 4.106392472767209645e-01 1.865958870915081502e-01 0.000000000000000000e+00
4.375541477946979896e+00 3.344738380468481154e+00 4.044002220811561132e-01 1.856600333121734003e-01 2.199145649979455594e-02
4.375857942344598683e+00 3.348678170089896877e+00 4.023223035971693617e-01 1.853483455395754098e-01 4.377443104601559665e-02
4.377614459040768402e+00 3.357980567954422124e+00 3.966199780746772485e-01 1.844929967112015901e-01 6.506991796007262352e-02
4.378108488245173291e+00 3.360089499683768022e+00 3.952608588031282788e-01 1.842891288204692446e-01 8.625519548282069293e-02
4.379034564038223998e+00 3.365031412731671168e+00 3.923143628128774596e-01 1.838471544219316134e-01 1.071742851448500844e-01
4.380511058516565193e+00 3.372664946937519836e+00 3.878051291978968362e-01 1.831707693796845171e-01 1.276852384328863443e-01
4.381179499012076484e+00 3.376608566034337233e+00 3.856028383418687033e-01 1.828404257512802888e-01 1.479817460822890340e-01
4.382580041337684307e+00 3.384505169958773152e+00 3.807479632026214977e-01 1.821121944803932302e-01 0.000000000000000000e+00
4.383076417115434609e+00 3.388567865339152441e+00 3.783353490800872576e-01 1.817503023620130886e-01 0.000000000000000000e+00
4.382174242259810448e+00 3.397568229482332836e+00 3.748672409705544051e-01 1.812300861455831691e-01 0.000000000000000000e+00
4.381246506990456702e+00 3.405248803963543569e+00 3.721972980968350497e-01 1.808295947145252547e-01 2.034688589139300660e-02
4.380584441305338750e+00 3.413198515837918112e+00 3.693146220784446210e-01 1.803971933117666793e-01 4.021494865880222147e-02
4.381216623101084728e+00 3.418313667940469980e+00 3.665776768608881020e-01 1.799866515291332070e-01 5.981339223592568866e-02
4.381976116709940250e+00 3.423848835900628718e+00 3.636061701614404784e-01 1.795409255242160773e-01 7.912236778968412265e-02
4.383046874100074319e+00 3.431630310420629382e+00 3.594959512240369914e-01 1.789243926836055487e-01 0.000000000000000000e+00
4.383341958269144634e+00 3.436504291355290786e+00 3.568152395496623774e-01 1.785222859324493427e-01 0.000000000000000000e+00
4.381190202394483535e+00 3.452688838191776188e+00 3.510434648290880477e-01 1.776565197243631933e-01 1.947923784869425370e-02
4.380201759738931777e+00 3.454615341179737342e+00 3.510549518331071428e-01 1.776582427749660575e-01 3.883272808840525225e-02
4.379954135306832974e+00 3.461165684339306381e+00 3.483860498373590464e-01 1.772579074756038542e-01 5.784173452868450471e-02
4.380472355190257794e+00 3.466230354602461095e+00 3.457500016558311962e-01 1.768625002483746878e-01 7.470039111145913846e-02
4.381006331139436938e+00 3.472348302481059967e+00 3.427235878316182704e-01 1.764085381747427239e-01 9.123306802944788907e-02
4.381430183036929549e+00 3.477939478725867950e+00 3.400901401029440829e-01 1.760135210154415986e-01 1.074650450653067413e-01
4.381637032284102951e+00 3.481895783479836304e+00 3.383248910380158292e-01 1.757487336557023716e-01 1.253759251320518131e-01
4.381880381723137319e+00 3.485468413885942862e+00 3.363205295619163815e-01 1.754480794342874461e-01 1.430962891973929507e-01
4.382172813079997731e+00 3.492910655341277426e+00 3.324182594504140331e-01 1.748627389175620994e-01 1.604069754390261004e-01
4.382399486993289628e+00 3.499049991184889574e+00 3.293040344629706295e-01 1.743956051694455778e-01 1.773753388861041280e-01
4.382597162981330285e+00 3.507057235511587212e+00 3.254593921557530356e-01 1.738189088233629553e-01 1.939024969690315847e-01
4.382629212128747120e+00 3.511706764041346407e+00 3.233714446994988001e-01 1.735057167049248172e-01 2.101722543005604127e-01
4.382830699356845550e+00 3.518577208184724636e+00 3.202449029030770555e-01 1.730367354354615528e-01 2.260669985659131687e-01
4.382730198716611625e+00 3.522708037947157589e+00 3.186239621945886613e-01 1.727935943291882825e-01 2.417227014006627095e-01
4.382723232455643547e+00 3.526609214600974429e+00 3.170543133697114602e-01 1.725581470054567135e-01 2.571589188064518083e-01
4.381969932183741534e+00 3.535952651834255445e+00 3.137367727046400656e-01 1.720605159056960154e-01 2.739793668710713281e-01
4.381601326742645242e+00 3.541034732783614913e+00 3.115307419364239938e-01 1.717296112904636018e-01 2.904997388359257249e-01
4.381130458250797943e+00 3.547180849921963031e+00 3.089761539997787354e-01 1.713464230999668103e-01 3.066552071814151459e-01
4.380801264720338040e+00 3.552048123794915302e+00 3.069870878730538433e-01 1.710480631809580820e-01 3.225309391222507260e-01
4.379266400932944059e+00 3.562494737490760954e+00 3.036857736172268729e-01 1.705528660425840171e-01 3.377703140376998037e-01
4.378618834509801161e+00 3.567812621846926824e+00 3.020115755818744696e-01 1.703017363372811843e-01 3.526831325178730880e-01
4.376546213296583332e+00 3.578941429409722375e+00 2.994509366592275623e-01 1.499999999999999944e-01 3.669110366620844110e-01
4.375229318365979836e+00 3.585935687184409026e+00 2.973146188609521734e-01 1.499999999999999944e-01 3.827059144149674852e-01
4.373616343402684237e+00 3.595533312589771047e+00 2.940504786940973947e-01 1.499999999999999944e-01 3.979193459672421551e-01
4.372533932353215747e+00 3.602526741031945257e+00 2.917706516776530368e-01 1.499999999999999944e-01 4.126959353074289849e-01
4.370237824483817590e+00 3.613654885898911484e+00 2.889847642589870591e-01 1.499999999999999944e-01 4.267917723190025603e-01
4.368902339929900513e+00 3.619389217873011599e+00 2.878534480024124154e-01 1.499999999999999944e-01 4.405367708129976911e-01
4.367469202930391425e+00 3.624267916079097596e+00 2.872566303268612731e-01 1.499999999999999944e-01 4.539865130200511634e-01
4.365795527079726845e+00 3.630089799705848996e+00 2.861544799853684151e-01 1.499999999999999944e-01 4.691407291792103473e-01
4.364240974363029046e+00 3.637434737915269611e+00 2.838499259752341186e-01 1.499999999999999944e-01 4.838314947075672556e-01
4.362278396104115608e+00 3.645038016939984526e+00 2.819685153828084823e-01 1.499999999999999944e-01 4.980620905024397693e-01
4.360916094744718308e+00 3.651022291620280580e+00 2.804699764220777158e-01 1.499999999999999944e-01 5.119357133806923255e-01
4.359205351896551228e+00 3.658640911198822732e+00 2.787246732718709485e-01 1.499999999999999944e-01 5.253606558412662331e-01
4.356583362263078740e+00 3.664144237698884421e+00 2.788641233698846977e-01 1.499999999999999944e-01 5.384264991787998111e-01
4.354120524178632934e+00 3.671606904799914695e+00 2.782518426555839475e-01 1.499999999999999944e-01 5.509968975355643561e-01
4.351622424061138972e+00 3.679884940951936301e+00 2.762593390671057025e-01 1.499999999999999944e-01 5.651489136486449461e-01
4.348938615975681543e+00 3.686258773270473910e+00 2.755306109613900323e-01 1.499999999999999944e-01 5.788765152348089860e-01
4.345889226229092017e+00 3.695218186643788982e+00 2.741485143107979527e-01 1.499999999999999944e-01 5.920145615377070403e-01
4.343160628009798074e+00 3.703129187159858837e+00 2.732278254501714354e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.339827762349171891e+00 3.711980648726139087e+00 2.727573742519603939e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.335897363368055757e+00 3.721376615996080162e+00 2.718591955508781743e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.332031657584419548e+00 3.728401985413250852e+00 2.718181274525360291e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.330418263837227499e+00 3.732270702678170515e+00 2.714388021744987278e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.326271712819868220e+00 3.743859384465823226e+00 2.700648635136675413e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.322961779595716258e+00 3.751142620980987274e+00 2.701329241504697998e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.318656290861524027e+00 3.759483711122682870e+00 2.704968382580118513e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.314848351606891619e+00 3.765943703053277858e+00 2.705648303483790817e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.310314654229383535e+00 3.775665133444972454e+00 2.699909159549049864e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.305396197113549484e+00 3.785158264763222036e+00 2.702874402572038592e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.302129381928666341e+00 3.790927844996160978e+00 2.709288659393245813e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.297000470383146364e+00 3.800258595304542908e+00 2.715904948727878021e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.293823728616882995e+00 3.808682280490384375e+00 2.701722596047460012e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.289424983171940653e+00 3.816347828476543746e+00 2.704807432555491054e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.287307177672459169e+00 3.819947650002281314e+00 2.707718894156919132e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.285211520574823574e+00 3.824000774261410385e+00 2.709146646252829083e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.281173057659867887e+00 3.830876947500573948e+00 2.717756574152334625e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.277110873708448224e+00 3.838011203642671010e+00 2.727224216069056850e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.271341904310809845e+00 3.849600103230222281e+00 2.719429913316933622e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.267945091339610642e+00 3.855794359946901562e+00 2.720574087151985676e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.264149178125255624e+00 3.862477630536734985e+00 2.725045923161900085e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.259997277456984754e+00 3.867972553231932675e+00 2.739750158417209036e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.256169849661751492e+00 3.873458509893404234e+00 2.753137738643783305e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.252582495408692154e+00 3.878867106475597293e+00 2.762319293436387158e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.247552486431962038e+00 3.886099522421622599e+00 2.769850019786465056e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.245229166643608387e+00 3.890032737664069984e+00 2.771473392428727700e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.240942317079185564e+00 3.896947389169949982e+00 2.777961079898556562e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.234750214186390416e+00 3.905311496668264937e+00 2.798134269167764643e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.229800303457423638e+00 3.912312552855897074e+00 2.815712711946509184e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.224457534013515314e+00 3.918880467001035317e+00 2.832889585351045514e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.217967610184823357e+00 3.926866878865089117e+00 2.850685126162388339e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.213845219554020360e+00 3.932330682552786172e+00 2.862090163148970912e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.207699901750286742e+00 3.940099863852263962e+00 2.883603780026641195e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.203612863217074391e+00 3.944195497982586396e+00 2.903998589553901666e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.201406678108613235e+00 3.947193625566591813e+00 2.912334040309326744e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.198878586181352901e+00 3.950229328617261615e+00 2.923955134321271632e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.191506863604668176e+00 3.959525982387225973e+00 2.942833391070774907e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.187247937647447849e+00 3.964071023441668729e+00 2.958701109496397197e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.181176879209366426e+00 3.970209095202763550e+00 2.984927060834677848e-01 1.499999999999999944e-01 5.999999999999999778e-01
4.176218330855100191e+00 3.975399583688051575e+00 3.007269646980209044e-01 1.701090447047031440e-01 5.999999999999999778e-01
4.169721892694312260e+00 3.983245959452288432e+00 3.034750081144926837e-01 1.705212512171739025e-01 5.999999999999999778e-01
4.165696377946241924e+00 3.986483743400397461e+00 3.058691424430605710e-01 1.708803713664590884e-01 5.999999999999999778e-01
4.159597439931726370e+00 3.994040433502062726e+00 3.073978196865179702e-01 1.711096729529776872e-01 5.999999999999999778e-01
4.152023636246437555e+00 4.000633465846004100e+00 3.109762945023222813e-01 1.716464441753483561e-01 5.999999999999999778e-01
4.145572031097502830e+00 4.007681621307647823e+00 3.136257014289214884e-01 1.720438552143382371e-01 5.999999999999999778e-01
4.142709053152778154e+00 4.010604009117736624e+00 3.149733148441097863e-01 1.722459972266164596e-01 5.999999999999999778e-01
4.137616478755060889e+00 4.015855036025543612e+00 3.174654594791534445e-01 1.726198189218730028e-01 5.999999999999999778e-01
4.133112556658197434e+00 4.020810611903958609e+00 3.196516896177977185e-01 1.729477534426696606e-01 5.999999999999999778e-01
4.126564143402258189e+00 4.026431154135281965e+00 3.225262953047166592e-01 1.733789442957074933e-01 5.999999999999999778e-01
4.122255458570264430e+00 4.030750640128261786e+00 3.242355095624731565e-01 1.736353264343709624e-01 5.999999999999999778e-01
4.119343636615255377e+00 4.031948023841472661e+00 3.262474348456214090e-01 1.739371152268432141e-01 5.999999999999999778e-01
4.116596360514779285e+00 4.033742998572273031e+00 3.278572952498632898e-01 1.741785942874795046e-01 5.999999999999999778e-01
4.110970093545644133e+00 4.038708668868373763e+00 3.306638394664238589e-01 1.745995759199635844e-01 5.999999999999999778e-01
4.106188667959123961e+00 4.043716399025768737e+00 3.328312470114421218e-01 1.749246870517163210e-01 5.999999999999999778e-01
4.100378130639430907e+00 4.048700094207026368e+00 3.360796053459223498e-01 1.754119408018883497e-01 5.999999999999999778e-01
4.097175324548234521e+00 4.051444573150003059e+00 3.379319166593849899e-01 1.756897874989077346e-01 5.999999999999999778e-01
4.094647561494690002e+00 4.053551699587853996e+00 3.393108649927064624e-01 1.758966297489059638e-01 5.999999999999999778e-01
4.088832734016504489e+00 4.058425438098496763e+00 3.419531445145487236e-01 1.762929716771823030e-01 5.999999999999999778e-01
4.085077321168155251e+00 4.061503144619696748e+00 3.437709812295866030e-01 1.765656471844379849e-01 5.999999999999999778e-01
4.078368299062863578e+00 4.066964053699699377e+00 3.471808654267405370e-01 1.770771298140110805e-01 5.999999999999999778e-01
4.076268566228488766e+00 4.068061343829068477e+00 3.485594965216386454e-01 1.772839244782457857e-01 5.999999999999999778e-01
4.069159910264642299e+00 4.073643332387048233e+00 3.525018464955927411e-01 1.778752769743389139e-01 5.999999999999999778e-01
4.065630747723393945e+00 4.076319079783049304e+00 3.545682737703262366e-01 1.781852410655489494e-01 5.999999999999999778e-01
4.058734239410842548e+00 4.081569087879997504e+00 3.587214195332650291e-01 1.788082129299897460e-01 5.999999999999999778e-01
4.055199647603896729e+00 4.084534100546863833e+00 3.607138135535636336e-01 1.791070720330345534e-01 5.999999999999999778e-01
4.049714000626757127e+00 4.088790866634750998e+00 3.633845331493515407e-01 1.795076799724027450e-01 5.999999999999999778e-01
4.042646287578492981e+00 4.094150681079512744e+00 3.670486316527334925e-01 1.800572947479100183e-01 5.999999999999999778e-01
4.039737372052987219e+00 4.096190862792167486e+00 3.686841456543937245e-01 1.803026218481590670e-01 5.999999999999999778e-01
4.032208731372988630e+00 4.102843211225010833e+00 3.724403517133216268e-01 1.808660527569982412e-01 5.999999999999999778e-01
4.028650238519644766e+00 4.105543203140687325e+00 3.744858410542639682e-01 1.811728761581395952e-01 5.999999999999999778e-01
4.022085701588216544e+00 4.110813877720421061e+00 3.782501494849268009e-01 1.817375224227390229e-01 5.999999999999999778e-01
4.016950066491020266e+00 4.114943615696467383e+00 3.812962779042727846e-01 1.821944416856409177e-01 5.999999999999999778e-01
4.011073050572264265e+00 4.119083546707683396e+00 3.844337864329413490e-01 1.826650679649411968e-01 5.999999999999999778e-01
4.007776062187718757e+00 4.121114793666579068e+00 3.863407545583159020e-01 1.829511131837473770e-01 5.999999999999999778e-01
4.003044841894277894e+00 4.124116168887093536e+00 3.890878095892288391e-01 1.833631714383843203e-01 5.999999999999999778e-01
3.996919967498815840e+00 4.129242486621788721e+00 3.921730320221049060e-01 1.838259548033157331e-01 5.999999999999999778e-01
3.990422190920977386e+00 4.133966480927730558e+00 3.959062419601902527e-01 1.843859362940285518e-01 5.999999999999999778e-01
3.986341971231766035e+00 4.136885816811253669e+00 3.983354025485351668e-01 1.847503103822802639e-01 5.999999999999999778e-01
3.981629652112942175e+00 4.140173791265154613e+00 4.012352335407489701e-01 1.851852850311123400e-01 5.999999999999999778e-01
3.974039963418412924e+00 4.146497231191830224e+00 4.054953393059547162e-01 1.858243008958931908e-01 5.999999999999999778e-01
3.970568130229076065e+00 4.148947349707772680e+00 4.073203816336034566e-01 1.860980572450405268e-01 5.999999999999999778e-01
3.965529146331372434e+00 4.152974272103150177e+00 4.098100620698077456e-01 1.864715093104711563e-01 5.999999999999999778e-01
3.958176071197607726e+00 4.157581643763981205e+00 4.141753146353806536e-01 1.871262971953071008e-01 5.999999999999999778e-01
3.952317582895116033e+00 4.162170967344789752e+00 4.173422267988136647e-01 1.876013340198220414e-01 5.999999999999999778e-01
3.945571817153293193e+00 4.166758388956986359e+00 4.214197138911688345e-01 1.882129570836753030e-01 5.999999999999999778e-01
3.941532296874997954e+00 4.169644518016756507e+00 4.238595953589044396e-01 1.885789393038356798e-01 5.999999999999999778e-01
3.934342888362318380e+00 4.175461275743379552e+00 4.280370821441527029e-01 1.892055623216228888e-01 5.999999999999999778e-01
3.927095132871646577e+00 4.180860777671610684e+00 4.318182115337216853e-01 1.897727317300582639e-01 5.999999999999999778e-01
3.922628127961683475e+00 4.183780386558850317e+00 4.343657201125972755e-01 1.901548580168895830e-01 5.999999999999999778e-01
3.918195490025313088e+00 4.187246726833780741e+00 4.366817307967894579e-01 1.905022596195184159e-01 5.999999999999999778e-01
3.912127867441821838e+00 4.191196844192167426e+00 4.403031671582866013e-01 1.910454750737429763e-01 5.999999999999999778e-01
3.907972506156074832e+00 4.194161132162117056e+00 4.427211336086907534e-01 1.914081700413036158e-01 5.999999999999999778e-01
3.901136434399641750e+00 4.198867907609930228e+00 4.468691578362983807e-01 1.920303736754447599e-01 5.999999999999999778e-01
3.895846529102037437e+00 4.202721887253350275e+00 4.500706844551837782e-01 1.925106026682775751e-01 5.999999999999999778e-01
3.890378681550698658e+00 4.206522714430167120e+00 4.534268092770607494e-01 1.930140213915590985e-01 5.999999999999999778e-01
3.883009216308423550e+00 4.211273457293636113e+00 4.575912818734909071e-01 1.936386922810236499e-01 5.999999999999999778e-01
3.877653461003910174e+00 4.214577400398735740e+00 4.607679250521753422e-01 1.941151887578262958e-01 5.999999999999999778e-01
3.870429899546740327e+00 4.219770678140942088e+00 4.648213364023743299e-01 1.947232004603561273e-01 5.999999999999999778e-01
3.864479962365117149e+00 4.224121019629748730e+00 4.682289235874392275e-01 1.952343385381158924e-01 5.999415754739635398e-01
3.855871054878107884e+00 4.230213194693234868e+00 4.734038361092565705e-01 1.960105754163884995e-01 5.991915464650282575e-01
3.850236664186893254e+00 4.234179957297159902e+00 4.768949600858973792e-01 1.965342440128846069e-01 5.980586542785998327e-01
3.842349299071002200e+00 4.239058584626175019e+00 4.816056490678758961e-01 1.972408473601813816e-01 5.983731882355521892e-01
3.836916918395133269e+00 4.242842883401449328e+00 4.846028157612431997e-01 1.976904223641864911e-01 5.983217865775047883e-01
3.828500815322724904e+00 4.248780719847886189e+00 4.893529813307460619e-01 1.984029471996119065e-01 5.976274937895754702e-01
3.822963496138843453e+00 4.252545563176440169e+00 4.926332664874021328e-01 1.988949899731103366e-01 5.965550085090538524e-01
3.814552295180601682e+00 4.258176978828769776e+00 4.977840945741923151e-01 1.996676141861288278e-01 5.949111013809514903e-01
3.809272274580498330e+00 4.261770718168114591e+00 5.010705583318145750e-01 2.001605837497721918e-01 5.928949483244185803e-01
3.801248632433465779e+00 4.267362292262367518e+00 5.057636402416395560e-01 2.008645460362459279e-01 5.923701087576392910e-01
3.795238445596241128e+00 4.271329956562686547e+00 5.091704290192314852e-01 2.013755643528847283e-01 5.914216429645758888e-01
3.786486916214415910e+00 4.277055113824811627e+00 5.142947846381726862e-01 2.021442176957258807e-01 5.898655899471145769e-01
3.780342746583271740e+00 4.280964339396596152e+00 5.180370691124895899e-01 2.027055603668734274e-01 5.878762910144151865e-01
3.772580718323188975e+00 4.286225164584357650e+00 5.227333271336237486e-01 2.034099990700435623e-01 5.853823821061182597e-01
3.766692664049240857e+00 4.290222512064840288e+00 5.263764767199692329e-01 2.039564715079953960e-01 5.825083101029036037e-01
3.758627571138066337e+00 4.295735293440287705e+00 5.312232132318541744e-01 2.046834819847781206e-01 5.811299959559936834e-01
3.752787169119633948e+00 4.299821540897132977e+00 5.344195346772173671e-01 2.051629302015826051e-01 5.793678961062962429e-01
3.745082381044297026e+00 4.305144409930722560e+00 5.387824012930347850e-01 2.058173601939552178e-01 5.770938712505465640e-01
3.739150367423626165e+00 4.309202846793756869e+00 5.422454184576375180e-01 2.063368127686456277e-01 5.744452036700070652e-01
3.729768136482722429e+00 4.315381607285408094e+00 5.479736898738051254e-01 2.071960534810707855e-01 5.711591690696937729e-01
3.723553209096052807e+00 4.319591301919078141e+00 5.518123732159093686e-01 2.077718559823863997e-01 5.674779960883130636e-01
3.714302454785582075e+00 4.325962219772407913e+00 5.572906788716909254e-01 2.085936018307536499e-01 5.652054578592506928e-01
3.708274671001597689e+00 4.330086789001232894e+00 5.606581643855351738e-01 2.090987246578302761e-01 5.625512766374511919e-01
3.699031949890899007e+00 4.336381211874668296e+00 5.659794220614348115e-01 2.098969133092152273e-01 5.593092558078361920e-01
3.692531410555799365e+00 4.340886358712560344e+00 5.697891899052859310e-01 2.104683784857928897e-01 5.556592692032500391e-01
3.682220592993577402e+00 4.347798749841422783e+00 5.761019725407333647e-01 2.114152958811100214e-01 5.513622853547068825e-01
3.675914913987786914e+00 4.352133945406670534e+00 5.800150945429866089e-01 2.120022641814479913e-01 5.466626801320247919e-01
3.666033539498994021e+00 4.358954142706458867e+00 5.855443578527430581e-01 2.128316536779114587e-01 5.433379512977073444e-01
3.659379844867991949e+00 4.363479317758123699e+00 5.893541455557663733e-01 2.134031218333649615e-01 5.395969653414478540e-01
3.649199060365501790e+00 4.370351973745810525e+00 5.953694268201757955e-01 2.143054140230263860e-01 5.352139709952082880e-01
3.642579003244289737e+00 4.374807773231175645e+00 5.993892006296384078e-01 2.149083800944457390e-01 5.304066124791319004e-01
3.632041836355109687e+00 4.382007267621578883e+00 6.059049202747046614e-01 2.158857380412056992e-01 5.249473960025139441e-01
3.625157176806722337e+00 4.386707961812037482e+00 6.097478776056300953e-01 2.164621816408445198e-01 5.210665043841621324e-01
3.614315143450682832e+00 4.394100839838748662e+00 6.159489156271406030e-01 2.173923373440710960e-01 5.165117455166301497e-01
3.607156541460545540e+00 4.399014112486307582e+00 6.201472859383148073e-01 2.180220928907471989e-01 5.115119252483762979e-01
3.599840962392088173e+00 4.403974204992443298e+00 6.245595605226667013e-01 2.186839340784000052e-01 5.060558345676656744e-01
3.588261276308333692e+00 4.411859005805737866e+00 6.316949336468179466e-01 2.197542400470227086e-01 5.018879672606202380e-01
3.580837670025613928e+00 4.416885745405981112e+00 6.358558243277295796e-01 2.203783736491594369e-01 4.972594127921791674e-01
3.573408609979564332e+00 4.421989140003981689e+00 6.400850872604856301e-01 2.210127630890728612e-01 4.921716669229607155e-01
3.561556551302021756e+00 4.430054174209672624e+00 6.470687336877997131e-01 2.220603100531699514e-01 4.883516887186814537e-01
3.549651686207142554e+00 4.438125460934100985e+00 6.543372214161159439e-01 2.231505832124173749e-01 4.837994098046595748e-01
3.541857050161630660e+00 4.443445395641183460e+00 6.589513282491461510e-01 2.238426992373719338e-01 4.807678412778810806e-01
3.529765833529443064e+00 4.451674630143022782e+00 6.658389483758980765e-01 2.248758422563847115e-01 4.769884281705512596e-01
3.521824320565039468e+00 4.457102333386859350e+00 6.704877378886984207e-01 2.255731606833047409e-01 4.727216770880773855e-01
3.513431597189080158e+00 4.462805226495508926e+00 6.755291257457397558e-01 2.263293688618609467e-01 4.679378815183539153e-01
3.501032146532196077e+00 4.471257162386714334e+00 6.830931994787975414e-01 2.274639799218196312e-01 4.623947886934303697e-01
3.492490418737608238e+00 4.477073215783512694e+00 6.879054570770009036e-01 2.281858185615501244e-01 4.563287472954887791e-01
3.479927461316645321e+00 4.485609002485094976e+00 6.927037128597537397e-01 2.289055569289630554e-01 4.743466713601544038e-01
3.471441375414212605e+00 4.491370632380395023e+00 6.915225172433053791e-01 2.287283775864958069e-01 4.918443720717334267e-01
3.458470803697033524e+00 4.499205705892132201e+00 6.902334887897332294e-01 2.285350233184599844e-01 5.107119227497388669e-01
3.451601412016444215e+00 4.503074204429994509e+00 6.897374455462790266e-01 2.284606168319418540e-01 5.290697739762935115e-01
3.439964211739749533e+00 4.510383144182962489e+00 6.884304163747130278e-01 2.282645624562069653e-01 5.465885508312585683e-01
3.432719879368630878e+00 4.514621677765543240e+00 6.880292776220500173e-01 2.282043916433074970e-01 5.636083482408099643e-01
3.420017549286145986e+00 4.521247163454026996e+00 6.877446615029125798e-01 2.281616992254368870e-01 5.818318959098773835e-01
3.414422260709220946e+00 4.524525693123435666e+00 6.872058443585956633e-01 2.280808766537893439e-01 5.996283252336438441e-01
3.401698419441637977e+00 4.531512646483065510e+00 6.866242860144201599e-01 2.279936429021630073e-01 5.999999999999999778e-01
3.395010059050248330e+00 4.534477235867013789e+00 6.870684501964522406e-01 2.280602675294678416e-01 5.999999999999999778e-01
3.386112876930473359e+00 4.539351924912786274e+00 6.869073238551027805e-01 2.280360985782654004e-01 5.999999999999999778e-01
